0 0 6
0 1 4
0 2 6
0 3 4
0 4 6
0 5 6
0 6 6
0 7 6
0 8 6
0 9 4
0 10 6
0 11 6
0 12 4
0 13 6
0 14 4
0 15 6
0 16 4
0 17 4
0 18 6
0 19 4
0 20 4
0 21 4
0 22 6
0 23 4
0 24 4
0 25 4
0 26 4
0 27 6
0 28 4
0 29 4
0 30 4
0 31 4
0 32 4
0 33 5
0 34 3
0 35 4
0 36 1
0 37 5
0 38 6
0 39 2
0 40 4
0 41 5
0 42 2
0 43 3
0 44 6
0 45 5
0 46 5
0 47 4
0 48 4
0 49 4
0 50 2
0 51 4
0 52 5
0 53 3
0 54 2
0 55 6
0 56 5
0 57 4
0 58 3
0 59 1
0 60 5
0 61 0
0 62 0
0 63 0
1 0 6
1 1 4
1 2 5
1 3 6
1 4 6
1 5 5
1 6 6
1 7 6
1 8 5
1 9 6
1 10 5
1 11 5
1 12 6
1 13 4
1 14 5
1 15 5
1 16 5
1 17 5
1 18 5
1 19 4
1 20 4
1 21 5
1 22 5
1 23 4
1 24 4
1 25 4
1 26 5
1 27 5
1 28 4
1 29 4
1 30 4
1 31 4
1 32 4
1 33 3
1 34 7
1 35 4
1 36 2
1 37 6
1 38 3
1 39 5
1 40 2
1 41 3
1 42 8
1 43 5
1 44 3
1 45 7
1 46 3
1 47 3
1 48 4
1 49 5
1 50 3
1 51 3
1 52 2
1 53 3
1 54 3
1 55 3
1 56 3
1 57 2
1 58 6
1 59 2
1 60 1
1 61 0
1 62 0
1 63 0
2 0 6
2 1 4
2 2 5
2 3 6
2 4 6
2 5 6
2 6 6
2 7 4
2 8 6
2 9 6
2 10 6
2 11 4
2 12 6
2 13 4
2 14 6
2 15 4
2 16 6
2 17 4
2 18 4
2 19 5
2 20 5
2 21 4
2 22 5
2 23 4
2 24 4
2 25 5
2 26 4
2 27 4
2 28 5
2 29 4
2 30 4
2 31 4
2 32 5
2 33 5
2 34 2
2 35 6
2 36 3
2 37 5
2 38 2
2 39 5
2 40 3
2 41 2
2 42 5
2 43 3
2 44 3
2 45 0
2 46 4
2 47 3
2 48 7
2 49 3
2 50 5
2 51 4
2 52 5
2 53 3
2 54 2
2 55 3
2 56 3
2 57 2
2 58 7
2 59 6
2 60 2
2 61 0
2 62 0
2 63 0
3 0 3
3 1 2
3 2 3
3 3 3
3 4 3
3 5 3
3 6 2
3 7 3
3 8 3
3 9 3
3 10 3
3 11 4
3 12 5
3 13 5
3 14 5
3 15 5
3 16 5
3 17 5
3 18 4
3 19 6
3 20 4
3 21 4
3 22 4
3 23 6
3 24 4
3 25 4
3 26 4
3 27 4
3 28 5
3 29 4
3 30 4
3 31 4
3 32 4
3 33 6
3 34 5
3 35 2
3 36 3
3 37 5
3 38 6
3 39 5
3 40 10
3 41 0
3 42 5
3 43 5
3 44 0
3 45 5
3 46 5
3 47 6
3 48 2
3 49 4
3 50 3
3 51 3
3 52 3
3 53 5
3 54 2
3 55 4
3 56 2
3 57 3
3 58 4
3 59 2
3 60 1
3 61 0
3 62 0
3 63 0
4 0 3
4 1 2
4 2 3
4 3 2
4 4 3
4 5 3
4 6 6
4 7 5
4 8 6
4 9 6
4 10 5
4 11 3
4 12 3
4 13 2
4 14 3
4 15 3
4 16 4
4 17 5
4 18 5
4 19 4
4 20 5
4 21 4
4 22 5
4 23 5
4 24 4
4 25 4
4 26 4
4 27 4
4 28 5
4 29 4
4 30 4
4 31 4
4 32 4
4 33 4
4 34 2
4 35 3
4 36 6
4 37 3
4 38 3
4 39 1
4 40 3
4 41 6
4 42 4
4 43 8
4 44 3
4 45 2
4 46 4
4 47 4
4 48 3
4 49 6
4 50 4
4 51 3
4 52 4
4 53 5
4 54 3
4 55 5
4 56 1
4 57 4
4 58 2
4 59 1
4 60 4
4 61 0
4 62 0
4 63 0
5 0 6
5 1 4
5 2 6
5 3 5
5 4 5
5 5 6
5 6 3
5 7 3
5 8 2
5 9 3
5 10 3
5 11 5
5 12 5
5 13 5
5 14 5
5 15 5
5 16 3
5 17 2
5 18 3
5 19 3
5 20 5
5 21 5
5 22 4
5 23 4
5 24 5
5 25 4
5 26 4
5 27 4
5 28 5
5 29 4
5 30 4
5 31 4
5 32 3
5 33 4
5 34 5
5 35 4
5 36 6
5 37 4
5 38 3
5 39 7
5 40 5
5 41 3
5 42 3
5 43 7
5 44 4
5 45 4
5 46 3
5 47 5
5 48 6
5 49 4
5 50 4
5 51 3
5 52 6
5 53 4
5 54 5
5 55 0
5 56 8
5 57 2
5 58 3
5 59 4
5 60 0
5 61 0
5 62 0
5 63 0
6 0 4
6 1 3
6 2 4
6 3 4
6 4 4
6 5 6
6 6 5
6 7 6
6 8 6
6 9 5
6 10 5
6 11 3
6 12 2
6 13 3
6 14 6
6 15 4
6 16 5
6 17 4
6 18 6
6 19 3
6 20 2
6 21 4
6 22 4
6 23 4
6 24 5
6 25 4
6 26 4
6 27 4
6 28 5
6 29 4
6 30 4
6 31 5
6 32 4
6 33 3
6 34 6
6 35 1
6 36 4
6 37 4
6 38 7
6 39 2
6 40 4
6 41 3
6 42 3
6 43 1
6 44 3
6 45 6
6 46 2
6 47 6
6 48 2
6 49 5
6 50 5
6 51 3
6 52 4
6 53 3
6 54 5
6 55 3
6 56 3
6 57 3
6 58 2
6 59 2
6 60 0
6 61 0
6 62 0
6 63 0
7 0 3
7 1 4
7 2 4
7 3 7
7 4 5
7 5 4
7 6 3
7 7 3
7 8 4
7 9 6
7 10 4
7 11 6
7 12 5
7 13 4
7 14 2
7 15 3
7 16 6
7 17 4
7 18 5
7 19 4
7 20 4
7 21 5
7 22 2
7 23 3
7 24 5
7 25 4
7 26 4
7 27 4
7 28 5
7 29 4
7 30 4
7 31 4
7 32 4
7 33 6
7 34 2
7 35 5
7 36 5
7 37 5
7 38 3
7 39 3
7 40 4
7 41 5
7 42 2
7 43 5
7 44 4
7 45 6
7 46 4
7 47 4
7 48 5
7 49 5
7 50 1
7 51 4
7 52 3
7 53 2
7 54 4
7 55 3
7 56 4
7 57 4
7 58 3
7 59 1
7 60 0
7 61 0
7 62 0
7 63 0
8 0 5
8 1 3
8 2 1
8 3 2
8 4 3
8 5 5
8 6 4
8 7 10
8 8 2
8 9 4
8 10 5
8 11 4
8 12 7
8 13 4
8 14 5
8 15 4
8 16 3
8 17 4
8 18 4
8 19 4
8 20 8
8 21 4
8 22 4
8 23 3
8 24 3
8 25 4
8 26 4
8 27 4
8 28 5
8 29 4
8 30 4
8 31 4
8 32 5
8 33 3
8 34 4
8 35 4
8 36 3
8 37 2
8 38 2
8 39 2
8 40 3
8 41 7
8 42 4
8 43 5
8 44 3
8 45 5
8 46 2
8 47 2
8 48 4
8 49 3
8 50 6
8 51 6
8 52 3
8 53 2
8 54 3
8 55 3
8 56 4
8 57 2
8 58 1
8 59 1
8 60 0
8 61 0
8 62 0
8 63 0
9 0 3
9 1 3
9 2 3
9 3 9
9 4 4
9 5 2
9 6 3
9 7 1
9 8 4
9 9 6
9 10 2
9 11 2
9 12 4
9 13 5
9 14 6
9 15 4
9 16 4
9 17 3
9 18 2
9 19 3
9 20 6
9 21 4
9 22 4
9 23 4
9 24 4
9 25 4
9 26 4
9 27 5
9 28 4
9 29 3
9 30 4
9 31 5
9 32 6
9 33 2
9 34 6
9 35 2
9 36 4
9 37 5
9 38 5
9 39 1
9 40 2
9 41 3
9 42 5
9 43 3
9 44 1
9 45 5
9 46 5
9 47 4
9 48 5
9 49 3
9 50 2
9 51 2
9 52 5
9 53 5
9 54 6
9 55 5
9 56 3
9 57 2
9 58 2
9 59 0
9 60 0
9 61 0
9 62 0
9 63 0
10 0 4
10 1 3
10 2 6
10 3 5
10 4 6
10 5 3
10 6 7
10 7 4
10 8 5
10 9 3
10 10 4
10 11 6
10 12 5
10 13 1
10 14 5
10 15 5
10 16 5
10 17 4
10 18 5
10 19 2
10 20 4
10 21 4
10 22 4
10 23 4
10 24 6
10 25 4
10 26 4
10 27 5
10 28 3
10 29 4
10 30 4
10 31 6
10 32 4
10 33 5
10 34 3
10 35 7
10 36 3
10 37 3
10 38 3
10 39 7
10 40 5
10 41 4
10 42 4
10 43 6
10 44 4
10 45 3
10 46 4
10 47 4
10 48 3
10 49 4
10 50 3
10 51 2
10 52 3
10 53 5
10 54 3
10 55 3
10 56 2
10 57 4
10 58 1
10 59 0
10 60 0
10 61 0
10 62 0
10 63 0
11 0 3
11 1 8
11 2 2
11 3 5
11 4 4
11 5 6
11 6 2
11 7 4
11 8 2
11 9 4
11 10 4
11 11 6
11 12 5
11 13 2
11 14 6
11 15 4
11 16 5
11 17 3
11 18 5
11 19 5
11 20 3
11 21 4
11 22 4
11 23 6
11 24 3
11 25 2
11 26 3
11 27 5
11 28 3
11 29 3
11 30 3
11 31 4
11 32 3
11 33 2
11 34 3
11 35 5
11 36 4
11 37 8
11 38 1
11 39 3
11 40 1
11 41 2
11 42 5
11 43 5
11 44 2
11 45 4
11 46 5
11 47 3
11 48 3
11 49 1
11 50 5
11 51 3
11 52 5
11 53 3
11 54 2
11 55 2
11 56 5
11 57 3
11 58 1
11 59 0
11 60 0
11 61 0
11 62 0
11 63 0
12 0 3
12 1 2
12 2 3
12 3 3
12 4 3
12 5 4
12 6 6
12 7 3
12 8 6
12 9 5
12 10 5
12 11 3
12 12 4
12 13 7
12 14 4
12 15 3
12 16 4
12 17 5
12 18 4
12 19 4
12 20 4
12 21 4
12 22 4
12 23 5
12 24 4
12 25 4
12 26 5
12 27 5
12 28 2
12 29 3
12 30 4
12 31 4
12 32 3
12 33 6
12 34 4
12 35 5
12 36 4
12 37 3
12 38 4
12 39 6
12 40 5
12 41 3
12 42 4
12 43 4
12 44 6
12 45 4
12 46 2
12 47 4
12 48 5
12 49 6
12 50 3
12 51 6
12 52 4
12 53 5
12 54 1
12 55 3
12 56 3
12 57 2
12 58 0
12 59 0
12 60 0
12 61 0
12 62 0
12 63 0
13 0 5
13 1 3
13 2 3
13 3 5
13 4 5
13 5 4
13 6 4
13 7 4
13 8 3
13 9 8
13 10 4
13 11 3
13 12 2
13 13 1
13 14 3
13 15 3
13 16 4
13 17 5
13 18 4
13 19 5
13 20 4
13 21 2
13 22 5
13 23 4
13 24 4
13 25 4
13 26 4
13 27 2
13 28 4
13 29 4
13 30 4
13 31 3
13 32 8
13 33 5
13 34 3
13 35 2
13 36 4
13 37 5
13 38 4
13 39 3
13 40 4
13 41 4
13 42 1
13 43 3
13 44 2
13 45 2
13 46 5
13 47 4
13 48 4
13 49 4
13 50 2
13 51 3
13 52 3
13 53 2
13 54 3
13 55 4
13 56 1
13 57 0
13 58 0
13 59 0
13 60 0
13 61 0
13 62 0
13 63 0
14 0 3
14 1 7
14 2 4
14 3 4
14 4 4
14 5 4
14 6 3
14 7 6
14 8 5
14 9 5
14 10 4
14 11 3
14 12 6
14 13 4
14 14 1
14 15 6
14 16 5
14 17 4
14 18 4
14 19 4
14 20 5
14 21 4
14 22 4
14 23 4
14 24 4
14 25 5
14 26 5
14 27 3
14 28 5
14 29 3
14 30 7
14 31 2
14 32 5
14 33 3
14 34 2
14 35 3
14 36 6
14 37 3
14 38 4
14 39 5
14 40 3
14 41 2
14 42 3
14 43 2
14 44 5
14 45 6
14 46 4
